number;accumulated errors;
12673;0,120019;
12674;0,120088;
12675;0,120158;
12682;0,12017;
12687;0,120202;
12692;0,120233;
12698;0,120255;
12711;0,120211;
12724;0,120167;
12725;0,120236;
12729;0,120277;
12738;0,12027;
12742;0,120311;
12743;0,12038;
12748;0,120411;
12749;0,12048;
12752;0,12053;
12757;0,120561;
12765;0,120564;
12780;0,120501;
12781;0,12057;
12785;0,12061;
12790;0,120641;
12791;0,12071;
12796;0,120741;
12801;0,120772;
12802;0,12084;
12808;0,120862;
12817;0,120855;
12823;0,120877;
12835;0,120841;
12837;0,120901;
12845;0,120903;
12851;0,120924;
12855;0,120965;
12857;0,121024;
12860;0,121073;
12861;0,121141;
12865;0,121182;
12868;0,121231;
12872;0,121271;
12874;0,12133;
12883;0,121323;
12890;0,121334;
12891;0,121403;
12892;0,121471;
12897;0,121501;
12899;0,12156;
12902;0,121609;
12905;0,121658;
12910;0,121689;
12913;0,121738;
12925;0,121702;
12926;0,12177;
12929;0,121819;
12934;0,121849;
12935;0,121917;
12939;0,121957;
12944;0,121987;
12949;0,122017;
12951;0,122076;
12962;0,122049;
12963;0,122117;
12969;0,122137;
12970;0,122205;
12972;0,122263;
12977;0,122293;
12983;0,122314;
12986;0,122363;
12995;0,122355;
13003;0,122356;
13011;0,122358;
13014;0,122407;
13016;0,122465;
13027;0,122438;
13032;0,122468;
13041;0,12246;
13047;0,12248;
13051;0,122519;
13058;0,12253;
13069;0,122504;
13070;0,122571;
13072;0,122629;
13080;0,12263;
13085;0,12266;
13093;0,122661;
13094;0,122728;
13095;0,122795;
13098;0,122843;
13103;0,122873;
13105;0,12293;
13106;0,122997;
13124;0,122905;
13125;0,122971;
13126;0,123038;
13130;0,123077;
13134;0,123116;
13135;0,123182;
13142;0,123193;
13145;0,123241;
13149;0,123279;
13158;0,123271;
13164;0,123291;
13168;0,123329;
13174;0,123349;
13179;0,123378;
13184;0,123407;
13185;0,123474;
13193;0,123475;
13198;0,123504;
13201;0,123551;
13207;0,123571;
13209;0,123628;
13211;0,123685;
13219;0,123686;
13220;0,123752;
13225;0,123781;
13227;0,123838;
13238;0,12381;
13241;0,123858;
13252;0,12383;
13264;0,123794;
13266;0,12385;
13267;0,123916;
13270;0,123964;
13277;0,123974;
13281;0,124012;
13283;0,124068;
13293;0,12405;
13294;0,124116;
13303;0,124107;
13305;0,124164;
13321;0,12409;
13328;0,1241;
13329;0,124165;
13336;0,124175;
13338;0,124232;
13340;0,124288;
13343;0,124335;
13344;0,1244;
13349;0,124429;
13355;0,124448;
13357;0,124504;
13359;0,12456;
13369;0,124542;
13381;0,124505;
13382;0,12457;
13384;0,124626;
13385;0,124692;
13386;0,124757;
13388;0,124813;
13392;0,124851;
13394;0,124907;
13395;0,124972;
13398;0,125019;
13411;0,124972;
13415;0,125009;
13416;0,125075;
13431;0,125009;
13437;0,125028;
13439;0,125084;
13447;0,125084;
13452;0,125112;
13454;0,125167;
13456;0,125223;
13457;0,125288;
13460;0,125334;
13468;0,125334;
13471;0,12538;
13474;0,125427;
13475;0,125492;
13477;0,125547;
13486;0,125538;
13487;0,125602;
13494;0,125611;
13496;0,125667;
13498;0,125722;
13499;0,125787;
13508;0,125777;
13512;0,125814;
13517;0,125842;
13524;0,12585;
13526;0,125906;
13529;0,125952;
13531;0,126007;
13534;0,126053;
13537;0,126099;
13539;0,126154;
13540;0,126219;
13553;0,126171;
13559;0,126189;
13569;0,12617;
13574;0,126197;
13575;0,126262;
13579;0,126298;
13580;0,126362;
13584;0,126399;
13587;0,126444;
13596;0,126434;
13600;0,126471;
13604;0,126507;
13605;0,126571;
13611;0,126589;
13614;0,126634;
13619;0,126661;
13622;0,126707;
13625;0,126752;
13628;0,126798;
13631;0,126843;
13634;0,126889;
13638;0,126925;
13641;0,12697;
13648;0,126978;
13649;0,127042;
13651;0,127097;
13653;0,127152;
13661;0,12715;
13678;0,127065;
13685;0,127073;
13688;0,127119;
13693;0,127145;
13694;0,127209;
13696;0,127263;
13699;0,127309;
13702;0,127354;
13703;0,127417;
13706;0,127462;
13708;0,127517;
13711;0,127562;
13712;0,127625;
13723;0,127596;
13730;0,127604;
13732;0,127658;
13733;0,127722;
13742;0,127711;
13743;0,127774;
13755;0,127735;
13761;0,127752;
13762;0,127816;
13765;0,127861;
13773;0,127859;
13778;0,127885;
13780;0,127939;
13783;0,127984;
13790;0,127991;
13805;0,127925;
13806;0,127988;
13810;0,128023;
13812;0,128077;
13814;0,128131;
13815;0,128194;
13816;0,128257;
13818;0,128311;
13819;0,128374;
13827;0,128372;
13828;0,128435;
13832;0,12847;
13837;0,128496;
13842;0,128522;
13845;0,128566;
13855;0,128546;
13858;0,12859;
13861;0,128634;
13864;0,128679;
13868;0,128714;
13890;0,128582;
13901;0,128552;
13908;0,128559;
13909;0,128622;
13913;0,128657;
13914;0,128719;
13922;0,128717;
13939;0,128632;
13941;0,128685;
13944;0,128729;
13947;0,128773;
13949;0,128826;
13953;0,128861;
13960;0,128868;
13966;0,128884;
13972;0,128901;
13976;0,128935;
13995;0,128832;
14003;0,12883;
14006;0,128873;
14015;0,128862;
14024;0,128851;
14026;0,128903;
14033;0,12891;
14037;0,128945;
14040;0,128989;
14045;0,129014;
14058;0,128966;
14068;0,128945;
14072;0,12898;
14101;0,128785;
14103;0,128838;
14110;0,128845;
14120;0,128824;
14129;0,128813;
14131;0,128866;
14132;0,128927;
14141;0,128916;
14142;0,128978;
14147;0,129003;
14148;0,129064;
14152;0,129098;
14154;0,129151;
14157;0,129194;
14168;0,129164;
14169;0,129226;
14173;0,12926;
14175;0,129312;
14176;0,129374;
14177;0,129435;
14191;0,129378;
14196;0,129403;
14199;0,129446;
14202;0,129489;
14203;0,12955;
14213;0,129529;
14221;0,129527;
14231;0,129506;
14247;0,129431;
14249;0,129483;
14250;0,129544;
14254;0,129578;
14262;0,129575;
14278;0,1295;
14280;0,129552;
14298;0,129459;
14309;0,129429;
14317;0,129427;
14319;0,129478;
14320;0,129539;
14324;0,129573;
14331;0,129579;
14333;0,129631;
14335;0,129683;
14339;0,129716;
14358;0,129614;
14365;0,129621;
14375;0,1296;
14381;0,129615;
14382;0,129676;
14383;0,129736;
14385;0,129788;
14396;0,129758;
14401;0,129783;
14402;0,129843;
14415;0,129795;
14417;0,129847;
14419;0,129898;
14430;0,129868;
14439;0,129857;
14447;0,129854;
14451;0,129887;
14454;0,129929;
14456;0,129981;
14466;0,12996;
14467;0,13002;
14469;0,130071;
14473;0,130104;
14477;0,130137;
14485;0,130135;
14486;0,130195;
14493;0,130201;
14494;0,130261;
14497;0,130303;
14498;0,130363;
14501;0,130405;
14503;0,130456;
14505;0,130507;
14506;0,130567;
14507;0,130627;
14510;0,130669;
14517;0,130674;
14520;0,130716;
14521;0,130776;
14526;0,1308;
14538;0,130761;
14542;0,130794;
14550;0,13079;
14558;0,130787;
14572;0,13073;
14574;0,130781;
14582;0,130778;
14588;0,130792;
14589;0,130852;
14590;0,130912;
14594;0,130944;
14600;0,130959;
14601;0,131018;
14606;0,131042;
14609;0,131084;
14612;0,131125;
14613;0,131185;
14615;0,131235;
14630;0,131169;
14634;0,131201;
14636;0,131252;
14641;0,131275;
14642;0,131335;
14644;0,131385;
14645;0,131444;
14648;0,131486;
14661;0,131437;
14662;0,131496;
14664;0,131547;
14671;0,131552;
14673;0,131602;
14675;0,131652;
14677;0,131703;
14679;0,131753;
14686;0,131758;
14697;0,131728;
14703;0,131742;
14712;0,131729;
14717;0,131752;
14722;0,131776;
14728;0,13179;
14734;0,131804;
14746;0,131765;
14754;0,131761;
14756;0,131811;
14758;0,131861;
14767;0,131848;
14771;0,13188;
14773;0,13193;
14786;0,131882;
14801;0,131815;
14804;0,131856;
14806;0,131906;
14810;0,131938;
14811;0,131996;
14812;0,132055;
14814;0,132105;
14815;0,132163;
14829;0,132106;
14832;0,132147;
14838;0,132161;
14842;0,132192;
14845;0,132233;
14849;0,132265;
14850;0,132323;
14853;0,132364;
14854;0,132422;
14857;0,132463;
14860;0,132503;
14863;0,132544;
14864;0,132602;
14872;0,132598;
14873;0,132656;
14874;0,132715;
14877;0,132755;
14883;0,132769;
14884;0,132827;
14894;0,132805;
14900;0,132819;
14915;0,132752;
14927;0,132713;
14930;0,132753;
14933;0,132793;
14935;0,132842;
14938;0,132883;
14942;0,132914;
14951;0,132901;
14952;0,132959;
14954;0,133008;
14956;0,133057;
14957;0,133115;
14959;0,133164;
14968;0,133151;
14974;0,133164;
14982;0,13316;
14984;0,133209;
14989;0,133231;
14994;0,133253;
14996;0,133302;
15002;0,133316;
15005;0,133356;
15013;0,133351;
15016;0,133391;
15017;0,133449;
15018;0,133506;
15025;0,133511;
15030;0,133533;
15031;0,133591;
15032;0,133648;
15042;0,133626;
15043;0,133683;
15051;0,133679;
15052;0,133736;
15053;0,133794;
15056;0,133834;
15057;0,133891;
15064;0,133895;
15073;0,133882;
15074;0,133939;
15076;0,133988;
15078;0,134036;
15080;0,134085;
15081;0,134142;
15086;0,134164;
15092;0,134177;
15093;0,134234;
15094;0,134292;
15099;0,134314;
15109;0,134291;
15113;0,134321;
15122;0,134308;
15123;0,134365;
15127;0,134395;
15129;0,134444;
15131;0,134492;
15132;0,134549;
15133;0,134606;
15146;0,134557;
15147;0,134614;
15150;0,134653;
15152;0,134702;
15153;0,134759;
15157;0,134789;
15158;0,134846;
15162;0,134877;
15168;0,134889;
15169;0,134946;
15173;0,134977;
15180;0,13498;
15182;0,135028;
15184;0,135076;
15187;0,135116;
15189;0,135164;
15190;0,135221;
15192;0,135269;
15193;0,135325;
15194;0,135382;
15197;0,135421;
15199;0,135469;
15201;0,135517;
15207;0,13553;
15220;0,13548;
15223;0,135519;
15226;0,135558;
15229;0,135597;
15233;0,135627;
15244;0,135594;
15249;0,135615;
15254;0,135637;
15267;0,135587;
15278;0,135554;
15279;0,135611;
15283;0,135641;
15284;0,135697;
15287;0,135736;
15289;0,135784;
15292;0,135823;
15294;0,13587;
15296;0,135918;
15297;0,135974;
15303;0,135986;
15306;0,136025;
15307;0,136082;
15308;0,136138;
15309;0,136194;
15311;0,136242;
15317;0,136254;
15319;0,136301;
15323;0,136331;
15326;0,13637;
15328;0,136417;
15331;0,136456;
15334;0,136494;
15335;0,13655;
15338;0,136589;
15342;0,136618;
15349;0,136621;
15350;0,136678;
15351;0,136734;
15352;0,13679;
15357;0,136811;
15362;0,136831;
15365;0,13687;
15369;0,136899;
15371;0,136946;
15374;0,136985;
15375;0,137041;
15379;0,13707;
15381;0,137117;
15383;0,137164;
15385;0,137212;
15387;0,137259;
15388;0,137315;
15390;0,137362;
15398;0,137356;
15402;0,137385;
15405;0,137423;
15410;0,137443;
15411;0,137499;
15412;0,137555;
15418;0,137566;
15421;0,137605;
15426;0,137625;
15428;0,137672;
15439;0,137638;
15448;0,137623;
15450;0,13767;
15458;0,137663;
15459;0,137719;
15462;0,137757;
15469;0,137759;
15477;0,137753;
15480;0,137791;
15489;0,137775;
15492;0,137813;
15494;0,13786;
15498;0,137889;
15504;0,1379;
15505;0,137955;
15506;0,138011;
15514;0,138004;
15519;0,138024;
15523;0,138053;
15525;0,1381;
15527;0,138146;
15540;0,138095;
15541;0,138151;
15550;0,138135;
15553;0,138173;
15557;0,138201;
15559;0,138248;
15560;0,138303;
15573;0,138252;
15582;0,138236;
15586;0,138265;
15592;0,138276;
15596;0,138305;
15620;0,138156;
15628;0,138149;
15633;0,138169;
15640;0,138171;
15641;0,138226;
15643;0,138273;
15653;0,138248;
15657;0,138277;
15662;0,138297;
15663;0,138352;
15674;0,138318;
15676;0,138364;
15683;0,138366;
15685;0,138412;
15687;0,138459;
15689;0,138505;
15690;0,13856;
15700;0,138535;
15708;0,138528;
15712;0,138557;
15713;0,138611;
15715;0,138657;
15719;0,138686;
15729;0,138661;
15732;0,138698;
15737;0,138718;
15742;0,138737;
15743;0,138792;
15748;0,138811;
15752;0,13884;
15755;0,138877;
15761;0,138887;
15762;0,138942;
15767;0,138961;
15777;0,138936;
15780;0,138973;
15796;0,138896;
15799;0,138933;
15807;0,138926;
15809;0,138971;
15812;0,139008;
15813;0,139063;
15814;0,139117;
15815;0,139172;
15817;0,139217;
15818;0,139272;
15828;0,139247;
15833;0,139266;
15834;0,13932;
15841;0,139322;
15842;0,139376;
15845;0,139413;
15858;0,139362;
15861;0,139399;
15866;0,139418;
15882;0,13934;
15884;0,139386;
15887;0,139422;
15894;0,139424;
15895;0,139478;
15901;0,139488;
15906;0,139507;
15909;0,139544;
15911;0,139589;
15912;0,139643;
15916;0,139671;
15919;0,139707;
15921;0,139753;
15924;0,139789;
15925;0,139843;
15931;0,139853;
15933;0,139898;
15936;0,139935;
15940;0,139962;
15943;0,139999;
15944;0,140053;
15945;0,140107;
15948;0,140143;
15953;0,140162;
15954;0,140216;
15955;0,14027;
15956;0,140323;
15957;0,140377;
15958;0,140431;
15967;0,140415;
15968;0,140468;
15972;0,140496;
15973;0,14055;
15976;0,140586;
15977;0,14064;
15978;0,140693;
15980;0,140738;
15982;0,140783;
15992;0,140758;
16002;0,140732;
16014;0,140689;
16019;0,140708;
16022;0,140744;
16025;0,14078;
16029;0,140807;
16032;0,140843;
16033;0,140897;
16040;0,140898;
16042;0,140943;
16043;0,140996;
16048;0,141014;
16049;0,141068;
16051;0,141113;
16061;0,141087;
16070;0,14107;
16073;0,141106;
16077;0,141133;
16080;0,141169;
16081;0,141223;
16082;0,141276;
16083;0,141329;
16085;0,141374;
16086;0,141427;
16088;0,141472;
16089;0,141525;
16091;0,14157;
16092;0,141623;
16096;0,14165;
16097;0,141703;
16102;0,141722;
16113;0,141687;
16114;0,14174;
16115;0,141793;
16122;0,141794;
16126;0,141821;
16135;0,141804;
16136;0,141857;
16148;0,141813;
16159;0,141779;
16171;0,141735;
16179;0,141727;
16184;0,141745;
16186;0,141789;
16190;0,141816;
16192;0,14186;
16208;0,141782;
16209;0,141835;
16214;0,141853;
16219;0,141871;
16222;0,141906;
16228;0,141915;
16231;0,141951;
16239;0,141942;
16240;0,141995;
16241;0,142048;
16242;0,142101;
16247;0,142119;
16252;0,142136;
16253;0,142189;
16259;0,142198;
16260;0,142251;
16270;0,142225;
16271;0,142278;
16273;0,142322;
16274;0,142374;
16276;0,142418;
16279;0,142453;
16286;0,142454;
16287;0,142506;
16288;0,142559;
16299;0,142524;
16304;0,142542;
16306;0,142586;
16307;0,142638;
16308;0,142691;
16316;0,142682;
16327;0,142647;
16329;0,142691;
16330;0,142743;
16333;0,142778;
16337;0,142805;
16341;0,142831;
16353;0,142787;
16355;0,142831;
16358;0,142866;
16359;0,142918;
16360;0,142971;
16367;0,142971;
16371;0,142997;
16374;0,143032;
16375;0,143084;
16661;0,140688;
16827;0,139359;
16948;0,138423;
17033;0,137791;
17047;0,137737;
17106;0,13732;
17158;0,136962;
17183;0,136821;
17385;0,135289;
17413;0,135129;
17419;0,13514;
17514;0,134464;
17533;0,134375;
17590;0,133997;
17626;0,13378;
17633;0,133783;
17635;0,133825;
17678;0,133556;
17720;0,133296;
17733;0,133254;
17747;0,133206;
17819;0,132723;
17841;0,132616;
17861;0,132523;
17952;0,131907;
17983;0,131736;
17994;0,131711;
18030;0,131503;
18036;0,131515;
18073;0,131301;
18079;0,131313;
18093;0,131266;
18101;0,131263;
18127;0,13113;
18129;0,131171;
18149;0,131082;
18199;0,130776;
18208;0,130767;
18227;0,130685;
18257;0,130525;
18289;0,130352;
18301;0,130321;
18317;0,130262;
18348;0,130096;
18383;0,129903;
18389;0,129915;
18399;0,129898;
18416;0,129833;
18429;0,129795;
18435;0,129807;
18462;0,129672;
18517;0,129341;
18558;0,129109;
18589;0,128947;
18617;0,128807;
18626;0,128798;
18660;0,128617;
18679;0,12854;
18745;0,128141;
18754;0,128133;
18763;0,128125;
18766;0,128157;
18770;0,128183;
18772;0,128223;
18780;0,128222;
18790;0,128206;
18802;0,128178;
18804;0,128217;
18812;0,128216;
18831;0,12814;
18846;0,128091;
18858;0,128062;
18860;0,128102;
18861;0,128148;
18878;0,128086;
18886;0,128084;
18889;0,128117;
18901;0,128088;
18906;0,128107;
18920;0,128066;
18923;0,128098;
18928;0,128117;
18939;0,128095;
18957;0,128027;
18961;0,128052;
18963;0,128092;
18979;0,128036;
19006;0,127907;
19012;0,127919;
19020;0,127918;
19033;0,127883;
19035;0,127922;
19044;0,127914;
19075;0,127759;
19092;0,127697;
19120;0,127563;
19125;0,127582;
19132;0,127587;
19137;0,127606;
19153;0,127552;
19157;0,127577;
19194;0,127384;
19219;0,12727;
19237;0,127203;
19244;0,127208;
19273;0,127069;
19288;0,127022;
19299;0,127001;
19321;0,126909;
19326;0,126927;
19330;0,126953;
19336;0,126965;
19354;0,126899;
19359;0,126918;
19403;0,126681;
19404;0,126726;
19428;0,126621;
19431;0,126653;
19446;0,126607;
19452;0,126619;
19484;0,126463;
19490;0,126475;
19512;0,126384;
19517;0,126403;
19558;0,126189;
19561;0,126221;
19570;0,126214;
19589;0,126142;
19606;0,126084;
19609;0,126116;
19622;0,126083;
19627;0,126102;
19634;0,126108;
19649;0,126062;
19650;0,126107;
19657;0,126113;
19671;0,126074;
19683;0,126048;
19698;0,126003;
19699;0,126047;
19717;0,125983;
19740;0,125887;
19747;0,125893;
19778;0,125746;
19784;0,125758;
19788;0,125783;
19804;0,125732;
19814;0,125719;
19853;0,125523;
19857;0,125548;
19862;0,125566;
19867;0,125585;
19882;0,125541;
19888;0,125553;
19903;0,125509;
19905;0,125546;
19907;0,125584;
19981;0,125169;
19984;0,1252;
19987;0,125231;
19995;0,125231;
20011;0,125181;
20017;0,125194;
20030;0,125162;
20040;0,12515;
20051;0,125131;
20056;0,12515;
20066;0,125137;
20070;0,125162;
20073;0,125193;
20090;0,125137;
20113;0,125044;
20133;0,124969;
20142;0,124963;
20143;0,125006;
20144;0,12505;
20146;0,125087;
20185;0,124895;
20186;0,124938;
20207;0,124858;
20210;0,124889;
20212;0,124926;
20217;0,124944;
20221;0,124969;
20250;0,12484;
20257;0,124846;
20260;0,124877;
20277;0,124821;
20278;0,124864;
20287;0,124858;
20305;0,124797;
20315;0,124785;
20332;0,124729;
20341;0,124723;
20346;0,124742;
20354;0,124742;
20379;0,124638;
20381;0,124675;
20382;0,124718;
20401;0,124651;
20402;0,124694;
20433;0,124553;
20435;0,12459;
20446;0,124572;
20456;0,12456;
20459;0,124591;
20473;0,124554;
20476;0,124585;
20482;0,124597;
20486;0,124622;
20487;0,124664;
20490;0,124695;
20493;0,124726;
20497;0,12475;
20516;0,124683;
20532;0,124635;
20552;0,124562;
20553;0,124605;
20564;0,124587;
20567;0,124617;
20570;0,124648;
20586;0,124599;
20590;0,124624;
20608;0,124563;
20616;0,124563;
20635;0,124497;
20636;0,12454;
20644;0,12454;
20649;0,124558;
20659;0,124546;
20661;0,124583;
20681;0,12451;
20692;0,124493;
20696;0,124517;
20715;0,124451;
20721;0,124463;
20722;0,124505;
20724;0,124542;
20729;0,12456;
20778;0,124314;
20784;0,124326;
20806;0,124243;
20807;0,124285;
20821;0,12425;
20833;0,124226;
20838;0,124244;
20841;0,124274;
20844;0,124304;
20845;0,124346;
20849;0,12437;
20850;0,124412;
20851;0,124454;
20887;0,124288;
20890;0,124318;
20893;0,124348;
20901;0,124348;
20905;0,124372;
20906;0,124414;
20909;0,124444;
20917;0,124444;
20938;0,124367;
20970;0,124225;
20977;0,124231;
20980;0,124261;
20988;0,124261;
21006;0,124203;
21009;0,124232;
21014;0,12425;
21037;0,124162;
21040;0,124192;
21041;0,124234;
21050;0,124228;
21060;0,124217;
21076;0,12417;
21098;0,124088;
21107;0,124082;
21108;0,124124;
21111;0,124153;
21113;0,124189;
21116;0,124219;
21129;0,12419;
21137;0,12419;
21155;0,124131;
21159;0,124155;
21177;0,124097;
21180;0,124127;
21182;0,124162;
21195;0,124133;
21221;0,124028;
21225;0,124052;
21231;0,124064;
21243;0,124041;
21249;0,124053;
21258;0,124047;
21259;0,124089;
21269;0,124077;
21279;0,124066;
21317;0,123892;
21323;0,123904;
21331;0,123904;
21334;0,123934;
21345;0,123917;
21349;0,12394;
21384;0,123784;
21386;0,123819;
21391;0,123837;
21395;0,123861;
21399;0,123884;
21403;0,123908;
21406;0,123937;
21407;0,123978;
21409;0,124013;
21417;0,124014;
21420;0,124043;
21426;0,124055;
21430;0,124078;
21437;0,124085;
21438;0,124125;
21443;0,124143;
21455;0,12412;
21456;0,124161;
21458;0,124196;
21463;0,124214;
21473;0,124202;
21500;0,124093;
21506;0,124105;
21513;0,124111;
21514;0,124152;
21523;0,124146;
21527;0,12417;
21529;0,124205;
21534;0,124222;
21545;0,124205;
21553;0,124205;
21558;0,124223;
21564;0,124235;
21576;0,124212;
21586;0,124201;
21587;0,124241;
21619;0,124104;
21653;0,123955;
21654;0,123996;
21660;0,124007;
21673;0,123979;
21683;0,123968;
21684;0,124008;
21693;0,124003;
21697;0,124026;
21698;0,124067;
21705;0,124073;
21724;0,12401;
21731;0,124016;
21740;0,124011;
21748;0,124011;
21764;0,123966;
21775;0,123949;
21776;0,12399;
21782;0,124001;
21787;0,124019;
21795;0,124019;
21799;0,124042;
21802;0,124071;
21813;0,124054;
21841;0,123941;
21848;0,123947;
21853;0,123965;
21864;0,123948;
21879;0,123909;
21884;0,123926;
21897;0,123898;
21899;0,123933;
21905;0,123944;
21909;0,123967;
21916;0,123973;
21918;0,124008;
21919;0,124048;
21920;0,124088;
21924;0,124111;
21933;0,124105;
21941;0,124106;
21942;0,124145;
21953;0,124129;
21955;0,124163;
21963;0,124163;
21964;0,124203;
21967;0,124232;
21977;0,124221;
21989;0,124198;
21990;0,124238;
21993;0,124267;
22000;0,124273;
22004;0,124296;
22030;0,124194;
22034;0,124217;
22040;0,124229;
22041;0,124268;
22049;0,124269;
22069;0,124201;
22071;0,124235;
22096;0,12414;
22112;0,124096;
22133;0,124023;
22149;0,123979;
22168;0,123917;
22169;0,123957;
22179;0,123946;
22185;0,123958;
22191;0,123969;
22193;0,124003;
22198;0,12402;
22199;0,12406;
22202;0,124088;
22208;0,124099;
22210;0,124133;
22217;0,124139;
22218;0,124179;
22219;0,124218;
22232;0,12419;
22237;0,124207;
22239;0,124241;
22241;0,124275;
22245;0,124298;
22247;0,124331;
22257;0,12432;
22258;0,12436;
22269;0,124343;
22282;0,124316;
22285;0,124344;
22295;0,124333;
22322;0,124227;
22323;0,124266;
22328;0,124283;
22338;0,124273;
22364;0,124173;
22371;0,124179;
22388;0,124129;
22391;0,124157;
22392;0,124196;
22393;0,124235;
22395;0,124269;
22398;0,124297;
22399;0,124336;
22404;0,124353;
22412;0,124353;
22425;0,124326;
22426;0,124365;
22429;0,124393;
22437;0,124393;
22439;0,124426;
22449;0,124415;
22457;0,124416;
22458;0,124455;
22466;0,124455;
22473;0,12446;
22476;0,124488;
22481;0,124505;
22487;0,124516;
22514;0,124411;
22517;0,124439;
22518;0,124478;
22529;0,124462;
22532;0,12449;
22542;0,124479;
22545;0,124507;
22549;0,124529;
22566;0,124479;
22578;0,124457;
22591;0,12443;
22596;0,124447;
22597;0,124486;
22611;0,124453;
22625;0,12442;
22626;0,124459;
22637;0,124442;
22660;0,12436;
22669;0,124355;
22685;0,124311;
22691;0,124322;
22694;0,12435;
22699;0,124367;
22711;0,124345;
22722;0,124329;
22757;0,124182;
22758;0,12422;
22763;0,124237;
22779;0,124193;
22800;0,124123;
22802;0,124156;
22807;0,124172;
22808;0,124211;
22835;0,124108;
22853;0,124054;
22857;0,124076;
22860;0,124103;
22861;0,124142;
22864;0,124169;
22867;0,124196;
22876;0,124191;
22888;0,12417;
22892;0,124192;
22900;0,124192;
22902;0,124225;
22928;0,124128;
22948;0,124063;
22950;0,124096;
22954;0,124118;
22958;0,12414;
22971;0,124113;
23022;0,123882;
23036;0,12385;
23049;0,123823;
23059;0,123813;
23061;0,123845;
23075;0,123814;
23077;0,123846;
23089;0,123825;
23094;0,123842;
23095;0,12388;
23099;0,123901;
23108;0,123896;
23109;0,123934;
23113;0,123956;
23114;0,123994;
23115;0,124032;
23122;0,124038;
23126;0,12406;
23153;0,123958;
23154;0,123996;
23157;0,124023;
23163;0,124034;
23191;0,123927;
23193;0,12396;
23200;0,123966;
23212;0,123945;
23231;0,123886;
23236;0,123903;
23247;0,123887;
23250;0,123914;
23252;0,123946;
23257;0,123963;
23259;0,123995;
23262;0,124022;
23263;0,12406;
23270;0,124065;
23275;0,124082;
23293;0,124029;
23294;0,124066;
23305;0,124051;
23314;0,124046;
